"entity_name","review_group_id","entity_id","canonical_name","entity_status","conflicting_contributor_ids","confirmed","is_conflict","link_methods","Contributor.ID","n_contributions","total_amount","max_single_recipient","same_recipient_variant","city","state","zip"
"INTEGRAL COMMUNITIES(MEGAN DOWNS)","org_rg_3913","9738d960-3eb5-4065-bcbf-5c01aab720ed",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v5_cross",NA,2,6000,6150,TRUE,"Carlsbad","CA","92011"
"INTEGRAL COMMUNITIES, LLC (LANCE WAITE)","org_rg_3913","9738d960-3eb5-4065-bcbf-5c01aab720ed",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v5_cross",NA,2,150,6150,TRUE,"Danville","CA","94526"
"IRVINE COMPANY","org_rg_3969","54bd2e98-be62-4bdd-970d-c2c7e25e2064","IRVINE COMPANY","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,3,6000,11800,TRUE,"Newport Beach","CA","92660-7010"
"IRVINE MANAGEMENT COMPANY","org_rg_3969","54bd2e98-be62-4bdd-970d-c2c7e25e2064","IRVINE COMPANY","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,11,207400,11800,TRUE,"Newport Beach","CA","92660 | 92660-7010"
"IRVINE MANAGEMENT COMPANY DBA IRVINE COMPANY","org_rg_3969","54bd2e98-be62-4bdd-970d-c2c7e25e2064",NA,"adding_to_existing",FALSE,FALSE,FALSE,"name_v5_cross",NA,1,1500,11800,FALSE,"Newport Beach","CA","92660"
"IRVINE MANAGEMENT COMPANY, DBA IRVINE COMPANY","org_rg_3969","54bd2e98-be62-4bdd-970d-c2c7e25e2064","IRVINE COMPANY","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge | name_v5_cross",NA,6,255000,11800,FALSE,"Newport Beach","CA","92660"
"JOHN F. OTTO, INC. DBA OTTO CONSTRUCTION","org_rg_4168","f2dfdae5-92a5-4899-802b-462956740aa6",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,5,17800,23909.05,TRUE,"Sacramento","CA","95811"
"JOHN F. OTTO, INC. DBA OTTO CONSTRUCTION (RESTRICTED USE ACCOUNT)","org_rg_4168","f2dfdae5-92a5-4899-802b-462956740aa6",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,2,6109.05,23909.05,TRUE,"Sacramento","CA","95811"
"JOSEPH J ALBANESE INC","org_rg_4197","4411539f-d67f-4f2c-b6a2-30b3ac5ce657",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v5_cross",NA,4,7573,20318.7,FALSE,"Santa Clara","CA","95051"
"JOSEPH J. ALBANESE, INC.","org_rg_4197","4411539f-d67f-4f2c-b6a2-30b3ac5ce657",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,4,19600,20318.7,TRUE,"Santa Clara","CA","95050"
"JOSEPH J. ALBANESE, INC.(RESTRICTED USE ACCOUNT)","org_rg_4197","4411539f-d67f-4f2c-b6a2-30b3ac5ce657",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,2,718.7,20318.7,TRUE,"Santa Clara","CA","95050"
"KERMAN TELEPHONE COMPANY DBA SEBASTIAN","org_rg_4297","d7e27074-6d50-4222-bb49-aab40d999601",NA,"new_entity",FALSE,FALSE,FALSE,"name_v4_cross | name_v5_cross",NA,1,4900,5925,TRUE,"Kerman","CA","93630"
"KERMAN TELEPHONE COMPANY DBA SEBASTIAN (RESTRICTED USE ACCOUNT)","org_rg_4297","d7e27074-6d50-4222-bb49-aab40d999601",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,2,1025,5925,TRUE,"Kerman","CA","93630"
"KIEWIT INFRASTRUCTURE WEST CO.","org_rg_4318","172edfed-df91-41f0-9e77-4ff84ae54ced",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,5,19600,20059,TRUE,"Fairfield","CA","94534"
"KIEWIT INFRASTRUCTURE WEST CO. (RESTRICTED USE ACCOUNT)","org_rg_4318","172edfed-df91-41f0-9e77-4ff84ae54ced",NA,"new_entity",FALSE,FALSE,FALSE,"name_v4_cross | name_v5_cross",NA,1,459,20059,TRUE,"Fairfield","CA","94534"
"KKW TRUCKING INCORPORATED","org_rg_4347","4e40c869-a445-4c97-a8ad-31a6862aa21e",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v5_cross",NA,6,1750.02,9590.02,TRUE,"Pomona","CA","91768"
"KKW TRUCKING, INC.","org_rg_4347","4e40c869-a445-4c97-a8ad-31a6862aa21e",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v5_cross",NA,13,7973.32,9590.02,TRUE,"Pomona","CA","91768 | 91768-3230"
"KOOTH USA LLC (LAURA TULLY)","org_rg_4376","ee54d2a5-663a-41af-9d50-9d872512d803","KOOTH USA","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v5 | name_v4_cross | name_v5_cross",NA,1,25000,20000,FALSE,"Chicago","IL","60607-2377"
"KOOTH USA LLC(LAURA TULLY)","org_rg_4376","ee54d2a5-663a-41af-9d50-9d872512d803",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,4,25000,20000,TRUE,"Chicago","IL","60607"
"KOOTH USA LLC(TIM BARKER)","org_rg_4376","ee54d2a5-663a-41af-9d50-9d872512d803",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,5,10000,20000,TRUE,"Chicago","IL","60607"
"KOOTH USA, LLC","org_rg_4376","ee54d2a5-663a-41af-9d50-9d872512d803","KOOTH USA","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v5 | name_v5_cross",NA,1,1500,20000,FALSE,"Chicago","IL","60607"
"LGI HOMES CALIFORNIA LLC (EVAN LICHT)(EVAN LICHT)","org_rg_4569","bef01a6e-3b87-4857-b1f6-be3187753c41","LGI HOMES CALIFORNIA","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v4 | name_v4_cross | name_v5_cross",NA,1,9800,19675,TRUE,"Roseville","CA","95661"
"LGI HOMES CALIFORNIA LLC (SCOTT GARBER)","org_rg_4569","bef01a6e-3b87-4857-b1f6-be3187753c41",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,3,40928,19675,TRUE,"The Woodlands","TX","77380"
"LGI HOMES CALIFORNIA LLC(EVAN LICHT)","org_rg_4569","bef01a6e-3b87-4857-b1f6-be3187753c41","LGI HOMES CALIFORNIA","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v4 | name_v4_cross | name_v5_cross",NA,1,75,19675,TRUE,"Roseville","CA","95661"
"LINCOLN AVENUE CAPITAL MANAGEMENT LLC (RUSS CONDAS)","org_rg_4586","b51a9ed4-fb09-4ad9-b5a8-d47a924127b7",NA,"new_entity",FALSE,FALSE,FALSE,"name_v4_cross | name_v5_cross",NA,1,1500,11300,TRUE,"Santa Monica","CA","90401"
"LINCOLN AVENUE CAPITAL MANAGEMENT LLC(RUSS CONDAS)","org_rg_4586","b51a9ed4-fb09-4ad9-b5a8-d47a924127b7",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,2,9800,11300,TRUE,"Santa Monica","CA","90401"
"LUNDBECK INC","org_rg_4693","11ddc64f-ed2e-459c-8bdf-c0102f0f3fc6","LUNDBECK","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v1",NA,1,9800,130400,TRUE,"Arlington","VA","22201"
"LUNDBECK INC.","org_rg_4693","11ddc64f-ed2e-459c-8bdf-c0102f0f3fc6","LUNDBECK","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v1 | exact_name_v1 | name_v5_cross",NA,3,85200,130400,TRUE,"Arlington","VA","22201"
"LUNDBECK, INC.","org_rg_4693","11ddc64f-ed2e-459c-8bdf-c0102f0f3fc6",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v5_cross",NA,2,75000,130400,TRUE,"Arlington","VA","22201"
"MARATHON PETROLEUM CORPORATION","org_rg_4799","e93eda0f-d038-4112-a270-8a8a86ee49e9",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v5_cross",NA,2,4500,7500,TRUE,"San Antonio | San Rafael","CA | TX","78259 | 94901"
"MARATHON PETROLEUM CORPORATION AND ITS SUBSIDIARIES","org_rg_4799","e93eda0f-d038-4112-a270-8a8a86ee49e9","MARATHON PETROLEUM","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge | name_v5_cross",NA,8,47700,7500,TRUE,"San Rafael | SAN RAFAEL","CA","94901"
"MARATHON PETROLEUM CORPORATION AND ITS SUBSIDIARIES/MPC INVESTMENT FUND, INC.","org_rg_4799","e93eda0f-d038-4112-a270-8a8a86ee49e9","MARATHON PETROLEUM","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,3,6500,7500,FALSE,"San Rafael","CA","94901"
"MPC INVESTMENT FUND, INC./MARATHON PETROLEUM CORPORATION AND ITS SUBSIDIARIES","org_rg_4799","e93eda0f-d038-4112-a270-8a8a86ee49e9","MARATHON PETROLEUM","adding_to_existing",FALSE,TRUE,FALSE,"map1_bridge",NA,1,2500,7500,FALSE,"San Rafael","CA","94901"
"MCDONALD'S USA LLC, INCLUDING MCDONALD'S CORPORATION","org_rg_4905","2e0f297b-4626-4da0-8509-86d3458f2d8e",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,2,7000,10000,TRUE,"Chicago","IL","60607"
"MCDONALD'S USA LLC, INCLUDING MCDONALD'S CORPORATION(LAUREN AGUILAR)","org_rg_4905","2e0f297b-4626-4da0-8509-86d3458f2d8e","MCDONALD'S","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v5 | name_v4_cross | name_v5_cross",NA,1,5000,10000,TRUE,"Chicago","IL","60607"
"MCDONALD'S USA, LLC INCLUDING MCDONALD'S CORPORATION","org_rg_4905","2e0f297b-4626-4da0-8509-86d3458f2d8e","MCDONALD'S","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v5 | name_v5_cross",NA,1,2000,10000,FALSE,"Chicago","IL","60607"
"MCDONALD'S USA, LLC, INCLUDING MCDONALD'S CORPORATION","org_rg_4905","2e0f297b-4626-4da0-8509-86d3458f2d8e","MCDONALD'S","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,9,32000,10000,FALSE,"Chicago","IL","60607"
"MCDONALD'S USA, LLC, INCLUDING MCDONALD'S CORPORATION (LAUREN AGUILAR)","org_rg_4905","2e0f297b-4626-4da0-8509-86d3458f2d8e",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v4 | name_v4_cross | name_v5_cross",NA,1,2000,10000,FALSE,"Chicago","IL","60607-4106"
"MCDONALD'S USA, LLC, INCLUDING MCDONALD'S CORPORATION(LAUREN AGUILAR)","org_rg_4905","2e0f297b-4626-4da0-8509-86d3458f2d8e","MCDONALD'S","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v4 | name_v4_cross | name_v5_cross",NA,1,2000,10000,FALSE,"CHICAGO","IL","60607"
"MCDONALD'S USA, LLC, INCLUDING MCDONALD'S CORPORATION(MELISSA WALSH)","org_rg_4905","2e0f297b-4626-4da0-8509-86d3458f2d8e",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v4 | name_v4_cross | name_v5_cross",NA,1,3000,10000,FALSE,"Chicago","IL","60607"
"MCGUIRE AND HESTER","org_rg_4911","8d87ef0f-29af-4b22-b746-47c20fc3e5e9",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,4,19600,21607,TRUE,"Alameda","CA","94502"
"MCGUIRE AND HESTER (RUA)","org_rg_4911","8d87ef0f-29af-4b22-b746-47c20fc3e5e9",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,2,2007,21607,TRUE,"Alameda","CA","94502"
"MERIWEST CU","org_rg_4993","ce09c4e6-e258-4a82-a89a-8565b6569a04",NA,"new_entity",FALSE,FALSE,FALSE,"name_v4_cross | name_v5_cross",NA,1,9800,20280,TRUE,"San Jose","CA","95123"
"MERIWEST CU (INDEPENDENT EXPENDITURE ACCOUNT)","org_rg_4993","ce09c4e6-e258-4a82-a89a-8565b6569a04",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,2,10480,20280,TRUE,"San Jose","CA","95123"
"MLADEN BUNTICH CONSTRUCTION CO INC.","org_rg_5111","89b033ef-3066-4b81-a6ce-dc5e5e1e17a0",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,4,16591,17421,TRUE,"Upland","CA","91786"
"MLADEN BUNTICH CONSTRUCTION CO INC. (RUA)","org_rg_5111","89b033ef-3066-4b81-a6ce-dc5e5e1e17a0",NA,"new_entity",FALSE,FALSE,FALSE,"name_v4_cross | name_v5_cross",NA,1,830,17421,TRUE,"Upland","CA","91786"
"MOLINA HEALTHCARE INC.","org_rg_5126","690b715e-1273-4e48-a73c-f8d7d976552d","MOLINA HEALTHCARE","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,4,23500,23400,TRUE,"Long Beach","CA","90802"
"MOLINA HEALTHCARE INC. (RESTRICTED USE ACCOUNT)","org_rg_5126","690b715e-1273-4e48-a73c-f8d7d976552d",NA,"adding_to_existing",FALSE,FALSE,FALSE,"name_v4_cross | name_v5_cross",NA,1,1900,23400,TRUE,"Long Beach","CA","90802"
"MOLINA HEALTHCARE, INC","org_rg_5126","690b715e-1273-4e48-a73c-f8d7d976552d","MOLINA HEALTHCARE","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v1",NA,1,2000,23400,FALSE,"Long Beach","CA","90802"
"MOLINA HEALTHCARE, INC.","org_rg_5126","690b715e-1273-4e48-a73c-f8d7d976552d","MOLINA HEALTHCARE","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v1 | exact_name_v1 | name_v5_cross",NA,4,6000,23400,FALSE,"Long Beach","CA","90802"
"MONTEREY MECHANICAL","org_rg_5143","a73750d3-a794-49ba-ac86-591575e0373d",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v5_cross",NA,2,3431,7807,TRUE,"Oakland","CA","94621"
"MONTEREY MECHANICAL CO","org_rg_5143","a73750d3-a794-49ba-ac86-591575e0373d",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v5_cross",NA,2,4376,7807,TRUE,"Oakland","CA","94621"
"MOUNTAIN CASCADE INC","org_rg_5191","97fb4127-ac1b-44e0-87e7-57a989244d8d",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v5_cross",NA,2,3431,5014,TRUE,"Livermore","CA","94550"
"MOUNTAIN CASCADE, INC.","org_rg_5191","97fb4127-ac1b-44e0-87e7-57a989244d8d",NA,"new_entity",FALSE,FALSE,FALSE,"name_v5_cross",NA,1,1583,5014,TRUE,"Livermore","CA","94551"
"ORTIZ ENTERPRISES, INC.","org_rg_5522","fbaaa20e-8d66-4fa8-92ef-3c9e4bfceb14",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,2,8868.45,11823,TRUE,"Irvine","CA","92618"
"ORTIZ ENTERPRISES, INC. (RESTRICTED USE ACCOUNT)","org_rg_5522","fbaaa20e-8d66-4fa8-92ef-3c9e4bfceb14",NA,"new_entity",FALSE,FALSE,FALSE,"name_v4_cross | name_v5_cross",NA,1,2954.55,11823,TRUE,"Irvine","CA","92618"
"PACIFIC GAS & ELECTRIC (PG&E) CORPORATION","org_rg_5565","ea50ed39-2a57-47be-a9de-fcb9aa6db4f2","PG&E","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge | name_v4_cross | name_v5_cross",NA,3,99375,149375,TRUE,"Sacramento","CA","95814"
"PACIFIC GAS & ELECTRIC (PG&E) CORPORATION & AFFILIATED ENTITIES","org_rg_5565","ea50ed39-2a57-47be-a9de-fcb9aa6db4f2",NA,"adding_to_existing",FALSE,FALSE,FALSE,"name_v5_cross",NA,1,50000,149375,TRUE,"Oakland","CA","94612"
"PACIFIC GAS & ELECTRIC CORPORATION (PG&E)","org_rg_5565","ea50ed39-2a57-47be-a9de-fcb9aa6db4f2",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,5,140000,149375,FALSE,"San Francisco","CA","94108"
"PG & E CORPORATION","org_rg_5565","ea50ed39-2a57-47be-a9de-fcb9aa6db4f2","PG&E","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v4 | map1_bridge | name_v4_cross | name_v5_cross",NA,1,9800,149375,TRUE,"Oakland","CA","94612"
"PG & E CORPORATION (RESTRICTED USE ACCOUNT)","org_rg_5565","ea50ed39-2a57-47be-a9de-fcb9aa6db4f2","PG&E","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v4 | name_v4_cross | name_v5_cross",NA,1,15200,149375,TRUE,"Oakland","CA","94612"
"PG&E","org_rg_5565","ea50ed39-2a57-47be-a9de-fcb9aa6db4f2","PG&E","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,3,5900,149375,FALSE,"Oakland","CA","94612"
"PG&E CORPORATION","org_rg_5565","ea50ed39-2a57-47be-a9de-fcb9aa6db4f2","PG&E","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v1 | exact_name_v1 | name_v5_cross",NA,26,210000,149375,TRUE,"Oakland | San Francisco","CA","94105 | 94512 | 94612"
"PG&E CORPORATION AND AFFILIATED ENTITIES","org_rg_5565","ea50ed39-2a57-47be-a9de-fcb9aa6db4f2","PG&E","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge | name_v5_cross",NA,15,294330.69,149375,TRUE,"Oakland | OAKLAND","CA","94612"
"PASO ROBLES PUBLIC EDUCATORS (UNITEMIZED MEMBER CONTIBUTIONS)","org_rg_5679","39ddc8fa-5fd6-4627-be8a-80c9e1ea1420",NA,"new_entity",FALSE,FALSE,FALSE,"name_v4_cross | name_v5_cross",NA,1,819.2,6115.5,TRUE,"Atascadero","CA","93422"
"PASO ROBLES PUBLIC EDUCATORS (UNITEMIZED MEMBER CONTRIBUTIONS)","org_rg_5679","39ddc8fa-5fd6-4627-be8a-80c9e1ea1420",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,4,5296.3,6115.5,TRUE,"Atascadero | Paso Robles","CA","93422 | 93446"
"PAVEMENT RECYCLING SYSTEMS, INC.","org_rg_5702","78fc44e6-a588-48a5-a2cc-07f439c58b26",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,8,23950,22543,TRUE,"Jurupa Valley","CA","91752"
"PAVEMENT RECYCLING SYSTEMS, INC. (RESTRICTED USE ACCOUNT)","org_rg_5702","78fc44e6-a588-48a5-a2cc-07f439c58b26",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,2,2943,22543,TRUE,"Jurupa Valley","CA","91752"
"PBF ENERGY WESTERN REGION LLC","org_rg_5709","deab0827-2fb6-45fa-a488-d0ea4b2578b5",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,3,5900,5000,FALSE,"Parsippany-Troy Hills","NJ","07054"
"PBF HOLDING COMPANY LLC","org_rg_5709","628ba349-b65d-45a7-93ce-5ed676746f39","PBF HOLDING COMPANY","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge | name_v4_cross | name_v5_cross",NA,5,9800,5000,TRUE,"Long Beach | Parsippany | Parsippany-Troy Hills","CA | NJ","07054 | 90806"
"PBF HOLDING COMPANY LLC(ARTHUR WARDEN III)","org_rg_5709","628ba349-b65d-45a7-93ce-5ed676746f39","PBF HOLDING COMPANY","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v4 | name_v4_cross | name_v5_cross",NA,1,9800,5000,FALSE,"Parsippany","NJ","07054"
"PBF HOLDING COMPANY LLC(BETSY A. BRIEN)","org_rg_5709","628ba349-b65d-45a7-93ce-5ed676746f39",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,3,11400,5000,FALSE,"Parsippany","NJ","07054"
"PBF HOLDING COMPANY LLC(BETSY BRIEN)","org_rg_5709","628ba349-b65d-45a7-93ce-5ed676746f39","PBF HOLDING COMPANY","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v4 | name_v4_cross | name_v5_cross",NA,1,3500,5000,TRUE,"Long Beach","CA","90806"
"PBF HOLDING COMPANY, LLC","org_rg_5709","628ba349-b65d-45a7-93ce-5ed676746f39","PBF HOLDING COMPANY","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,14,148300,5000,TRUE,"Long Beach | Parsippany | Parsippany-Troy Hills","CA | NJ","07054 | 90806"
"PEPSICO","org_rg_5744","069b4587-ae27-4d5d-b860-7c4bd69439a9","PEPSICO","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v1 | exact_name_v1 | name_v5_cross",NA,5,11500,9000,FALSE,"Fountain Valley | New Castle | Purchase,","CA | DE | NY","10577 | 19721-2300 | 92708"
"PEPSICO INC.","org_rg_5744","069b4587-ae27-4d5d-b860-7c4bd69439a9","PEPSICO","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v1",NA,1,15000,9000,FALSE,"Purchase","NY","10577"
"PEPSICO INCORPORATED AND AFFILIATED ENTITIES","org_rg_5744","069b4587-ae27-4d5d-b860-7c4bd69439a9",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v5_cross",NA,2,582876.5,9000,FALSE,"Purchase | PURCHASE","NY","10577"
"PEPSICO, INC.","org_rg_5744","069b4587-ae27-4d5d-b860-7c4bd69439a9","PEPSICO","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v1 | exact_name_v1 | name_v5_cross",NA,5,131000,9000,TRUE,"Purchase","NY","10577"
"PEPSICO, INC. AND AFFILIATED ENTITIES","org_rg_5744","069b4587-ae27-4d5d-b860-7c4bd69439a9",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v5_cross",NA,4,13500,9000,FALSE,"Purchase","NY","10577"
"PEPSICO, INCORPORATED AND AFFILIATED ENTITIES","org_rg_5744","069b4587-ae27-4d5d-b860-7c4bd69439a9",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v5_cross",NA,2,9000,9000,TRUE,"Purchase | PURCHASE","NY","10577"
"PEPSICO. INC.","org_rg_5744","069b4587-ae27-4d5d-b860-7c4bd69439a9","PEPSICO","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v1 | name_v5_cross",NA,1,4000,9000,TRUE,"Purchase","NY","10577"
"PEPSICO. INC. AND AFFILIATED ENTITIES","org_rg_5744","069b4587-ae27-4d5d-b860-7c4bd69439a9",NA,"adding_to_existing",FALSE,FALSE,FALSE,"name_v5_cross",NA,1,4000,9000,TRUE,"Purchase","NY","10577"
"PINNACLES TELEPHONE COMPANY","org_rg_5807","68de88a4-7246-484f-89a3-39f879d579a7",NA,"new_entity",FALSE,FALSE,FALSE,"name_v4_cross | name_v5_cross",NA,1,4500,5525,TRUE,"Paicines","CA","95043"
"PINNACLES TELEPHONE COMPANY (RESTRICTED USE ACCOUNT)","org_rg_5807","68de88a4-7246-484f-89a3-39f879d579a7",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,2,1025,5525,TRUE,"Paicines","CA","95043"
"PONDEROSA TELEPHONE","org_rg_5895","319b4871-61fb-49eb-9711-a22b0a999f5d",NA,"new_entity",FALSE,FALSE,FALSE,"name_v4_cross | name_v5_cross",NA,1,9800,10825,TRUE,"O Neals","CA","93645"
"PONDEROSA TELEPHONE (RESTRICTED USE ACCOUNT)","org_rg_5895","319b4871-61fb-49eb-9711-a22b0a999f5d",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,2,1025,10825,TRUE,"O Neals","CA","93645"
"SAGENT","org_rg_6519","e71d41fc-175a-498f-bc5d-7c68bf0975f1",NA,"new_entity",FALSE,FALSE,FALSE,"name_v5_cross",NA,1,2900,5938.55,TRUE,"Coppell","TX","75019"
"SAGENT, LLC(DAVID DOYLE)","org_rg_6519","e71d41fc-175a-498f-bc5d-7c68bf0975f1",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v5_cross",NA,2,3038.55,5938.55,TRUE,"King Of Prussia","PA","19406"
"SERVICE EMPLOYEES INTERNATIONAL UNION - UNITED HEALTHCARE WORKERS WEST","org_rg_6699","fd831893-8e66-4d96-8ecf-b8cd435c618d",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v5_cross",NA,12,38350.86,34851.58,TRUE,"Oakland","CA","94612-1602"
"SERVICE EMPLOYEES INTERNATIONAL UNION UNITED HEALTHCARE WORKERS WEST","org_rg_6699","fd831893-8e66-4d96-8ecf-b8cd435c618d",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v5_cross",NA,3,6064.11,34851.58,TRUE,"Los Angeles","CA","90017-5864"
"SIERRA TELEPHONE","org_rg_6796","e39275aa-228e-4076-9b1a-f91d460c4821",NA,"new_entity",FALSE,FALSE,FALSE,"name_v4_cross | name_v5_cross",NA,1,9800,10825,TRUE,"Oakhurst","CA","93644"
"SIERRA TELEPHONE (RESTRICTED USE ACCOUNT)","org_rg_6796","e39275aa-228e-4076-9b1a-f91d460c4821",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | name_v4_cross | name_v5_cross",NA,2,1025,10825,TRUE,"Oakhurst","CA","93644"
