"pac_id","depth","is_seed","traversed","has_pac_no_id_contributors","is_candidate_pac","is_federal_pac"
"1477005",0,TRUE,FALSE,FALSE,TRUE,FALSE
"1219354",0,TRUE,TRUE,FALSE,FALSE,FALSE
"1301846",0,TRUE,TRUE,FALSE,FALSE,FALSE
"1400117",0,TRUE,FALSE,FALSE,FALSE,TRUE
"1340182",0,TRUE,TRUE,FALSE,FALSE,FALSE
"1424664",0,TRUE,TRUE,FALSE,FALSE,FALSE
"1077374",0,TRUE,TRUE,FALSE,FALSE,FALSE
"1025675",0,TRUE,TRUE,FALSE,FALSE,FALSE
"1045740",0,TRUE,TRUE,FALSE,FALSE,FALSE
"1465399",0,TRUE,TRUE,FALSE,FALSE,FALSE
"1400190",0,TRUE,TRUE,FALSE,FALSE,FALSE
"1268914",0,TRUE,TRUE,FALSE,FALSE,FALSE
"1264590",0,TRUE,TRUE,FALSE,FALSE,FALSE
"1467958",0,TRUE,FALSE,FALSE,TRUE,FALSE
"1240104",0,TRUE,TRUE,FALSE,FALSE,FALSE
"1457730",0,TRUE,TRUE,FALSE,FALSE,FALSE
"1244001",0,TRUE,TRUE,FALSE,FALSE,FALSE
"1021742",0,TRUE,TRUE,FALSE,FALSE,FALSE
"1353866",0,TRUE,TRUE,FALSE,FALSE,FALSE
"1059890",0,TRUE,TRUE,FALSE,FALSE,FALSE
"1486767",0,TRUE,TRUE,FALSE,FALSE,FALSE
"1406946",0,TRUE,TRUE,FALSE,FALSE,FALSE
"1423278",0,TRUE,TRUE,FALSE,FALSE,FALSE
"1280428",0,TRUE,TRUE,FALSE,FALSE,FALSE
"1047609",0,TRUE,TRUE,FALSE,FALSE,FALSE
"1489719",0,TRUE,TRUE,TRUE,FALSE,FALSE
"1488414",0,TRUE,TRUE,FALSE,FALSE,FALSE
"1390695",0,TRUE,TRUE,FALSE,FALSE,FALSE
"1490585",0,TRUE,TRUE,FALSE,FALSE,FALSE
"1488681",0,TRUE,TRUE,FALSE,FALSE,FALSE
"1052379",0,TRUE,TRUE,FALSE,FALSE,FALSE
"1387772",0,TRUE,TRUE,TRUE,FALSE,FALSE
"1481256",0,TRUE,TRUE,FALSE,FALSE,FALSE
"1077648",0,TRUE,TRUE,FALSE,FALSE,FALSE
"1460932",0,TRUE,TRUE,FALSE,FALSE,FALSE
"1072248",0,TRUE,TRUE,FALSE,FALSE,FALSE
"1377164",0,TRUE,TRUE,FALSE,FALSE,FALSE
"1485031",0,TRUE,TRUE,FALSE,FALSE,FALSE
"1440576",0,TRUE,TRUE,FALSE,FALSE,FALSE
"1067655",0,TRUE,TRUE,FALSE,FALSE,FALSE
"1442568",0,TRUE,TRUE,FALSE,FALSE,FALSE
"1417274",0,TRUE,FALSE,FALSE,FALSE,TRUE
"1026569",0,TRUE,TRUE,FALSE,FALSE,FALSE
"1018392",0,TRUE,TRUE,TRUE,FALSE,FALSE
"1073358",0,TRUE,TRUE,FALSE,FALSE,FALSE
"1019646",0,TRUE,TRUE,FALSE,FALSE,FALSE
"1071844",0,TRUE,TRUE,FALSE,FALSE,FALSE
"1045082",0,TRUE,TRUE,FALSE,FALSE,FALSE
"1221342",0,TRUE,FALSE,FALSE,FALSE,TRUE
"1492745",0,TRUE,TRUE,FALSE,FALSE,FALSE
"1484213",0,TRUE,FALSE,FALSE,TRUE,FALSE
"1036761",0,TRUE,TRUE,FALSE,FALSE,FALSE
"1042437",0,TRUE,TRUE,FALSE,FALSE,FALSE
"1271482",0,TRUE,TRUE,FALSE,FALSE,FALSE
"1344683",0,TRUE,TRUE,FALSE,FALSE,FALSE
"1254555",0,TRUE,TRUE,FALSE,FALSE,FALSE
"1373047",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1364220",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1477899",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1461019",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1476560",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1488423",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1379198",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1343200",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1021268",1,FALSE,TRUE,TRUE,FALSE,FALSE
"1031555",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1029583",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1054067",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1275328",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1352869",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1025266",1,FALSE,TRUE,TRUE,FALSE,FALSE
"1023240",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1058417",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1047894",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1022037",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1018725",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1047567",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1288633",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1022620",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1048313",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1051393",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1050957",1,FALSE,TRUE,TRUE,FALSE,FALSE
"1064861",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1026634",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1018378",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1364941",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1045692",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1243454",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1365388",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1247506",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1026550",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1021723",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1019780",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1018676",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1338487",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1046578",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1018435",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1065050",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1445789",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1048181",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1329180",1,FALSE,FALSE,FALSE,FALSE,TRUE
"1058056",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1021744",1,FALSE,TRUE,TRUE,FALSE,FALSE
"1244985",1,FALSE,FALSE,FALSE,FALSE,TRUE
"1464730",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1021680",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1069839",1,FALSE,TRUE,TRUE,FALSE,FALSE
"1019401",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1045880",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1039225",1,FALSE,TRUE,TRUE,FALSE,FALSE
"1384976",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1008988",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1247715",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1011290",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1009404",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1008578",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1470692",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1229831",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1252603",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1293569",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1285322",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1013067",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1253640",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1354895",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1235762",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1442284",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1405723",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1484860",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1465256",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1477274",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1464406",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1283587",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1345344",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1018771",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1069562",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1039318",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1040629",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1070224",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1302384",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1046932",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1023815",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1052411",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1454100",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1020788",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1035434",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1278808",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1019828",1,FALSE,FALSE,FALSE,FALSE,TRUE
"1018846",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1277874",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1036697",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1026184",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1388537",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1234155",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1018977",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1254179",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1021823",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1325942",1,FALSE,FALSE,FALSE,FALSE,TRUE
"1356185",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1344506",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1038907",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1305436",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1047521",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1318200",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1439102",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1041364",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1286035",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1018801",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1407923",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1477233",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1480256",1,FALSE,FALSE,FALSE,FALSE,TRUE
"1452249",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1467902",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1038947",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1021722",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1479814",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1394146",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1471300",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1237135",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1073761",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1266887",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1331005",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1034589",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1456428",1,FALSE,TRUE,TRUE,FALSE,FALSE
"1398376",1,FALSE,TRUE,TRUE,FALSE,FALSE
"1018355",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1054869",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1457818",1,FALSE,TRUE,TRUE,FALSE,FALSE
"1053896",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1036915",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1021564",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1303937",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1478738",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1237671",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1295768",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1383183",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1458142",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1456951",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1018937",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1318775",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1280730",1,FALSE,FALSE,FALSE,FALSE,TRUE
"1357256",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1427496",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1018529",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1018915",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1358910",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1241835",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1273063",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1034810",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1468264",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1262838",1,FALSE,FALSE,FALSE,FALSE,TRUE
"1467077",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1468740",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1469561",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1377592",1,FALSE,FALSE,FALSE,FALSE,TRUE
"1018449",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1401346",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1423131",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1278442",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1302173",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1406018",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1018912",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1042247",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1048529",1,FALSE,TRUE,TRUE,FALSE,FALSE
"1272633",1,FALSE,TRUE,TRUE,FALSE,FALSE
"1038905",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1437529",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1483101",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1408990",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1243091",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1363067",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1069124",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1455293",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1358790",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1018748",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1380675",1,FALSE,TRUE,TRUE,FALSE,FALSE
"1051531",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1247549",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1415484",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1377585",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1466919",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1477295",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1478936",1,FALSE,FALSE,FALSE,TRUE,FALSE
"1479206",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1431167",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1358150",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1481476",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1247892",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1483657",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1478433",1,FALSE,FALSE,FALSE,FALSE,TRUE
"1468266",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1428226",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1485822",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1482260",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1459007",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1282023",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1480296",1,FALSE,TRUE,TRUE,FALSE,FALSE
"1071932",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1468335",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1231808",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1247000",1,FALSE,FALSE,FALSE,FALSE,TRUE
"1467230",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1254059",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1029806",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1019216",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1477642",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1484266",1,FALSE,TRUE,TRUE,FALSE,FALSE
"1018513",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1484899",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1408224",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1235258",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1051844",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1275672",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1470826",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1488081",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1058979",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1409634",1,FALSE,FALSE,FALSE,FALSE,TRUE
"1488590",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1452790",1,FALSE,FALSE,FALSE,TRUE,FALSE
"1374983",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1021273",1,FALSE,TRUE,TRUE,FALSE,FALSE
"1018766",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1254010",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1060120",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1233935",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1296889",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1302433",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1475998",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1065171",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1018754",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1461436",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1374474",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1355053",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1355052",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1253541",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1009760",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1014098",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1261612",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1363184",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1010199",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1010204",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1010197",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1355050",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1010260",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1355057",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1355060",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1010278",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1450764",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1261609",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1261972",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1294498",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1010381",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1010258",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1010167",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1010183",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1012585",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1457545",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1261615",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1010405",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1450766",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1355048",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1264046",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1010385",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1010411",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1012990",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1261618",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1011716",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1282798",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1014526",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1012856",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1293912",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1011492",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1287768",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1245954",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1010241",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1355061",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1012481",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1010274",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1010229",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1450768",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1282797",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1457550",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1393636",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1450761",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1393635",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1363208",1,FALSE,TRUE,FALSE,FALSE,FALSE
"1450820",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1031089",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1302403",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1452276",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1255069",2,FALSE,FALSE,FALSE,FALSE,TRUE
"1043769",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1012312",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1011327",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1007720",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1011621",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1385574",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1029026",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1446977",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1018412",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1412248",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1448311",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1008339",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1482803",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1488768",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1448578",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1484678",2,FALSE,FALSE,FALSE,FALSE,TRUE
"1421884",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1471074",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1410966",2,FALSE,FALSE,FALSE,FALSE,TRUE
"1463224",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1377313",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1401119",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1449477",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1233722",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1349650",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1226530",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1057363",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1466271",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1256042",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1073792",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1067126",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1258461",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1434521",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1281019",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1018955",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1064977",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1448626",2,FALSE,TRUE,TRUE,FALSE,FALSE
"1369752",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1457857",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1398000",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1267012",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1018964",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1282058",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1333867",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1265524",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1314805",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1417140",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1449329",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1056124",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1479257",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1445325",2,FALSE,TRUE,TRUE,FALSE,FALSE
"1462395",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1417133",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1363198",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1469109",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1446271",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1471258",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1479464",2,FALSE,TRUE,TRUE,FALSE,FALSE
"1018496",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1223277",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1071446",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1303833",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1265977",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1306048",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1073650",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1479867",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1274758",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1433277",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1034124",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1481559",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1043345",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1421327",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1018473",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1039029",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1021730",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1354904",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1461257",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1039375",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1458772",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1488039",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1299840",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1319222",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1065182",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1421550",2,FALSE,TRUE,FALSE,FALSE,FALSE
"1487507",2,FALSE,TRUE,FALSE,FALSE,FALSE
